Posição (mm) - Plot 0	Força (N) - Plot 0	Posição (mm) - Plot 1	Força (N) - Plot 1
18,032	8,15		
18,032	12,225		
18,032	20,189		
18,032	14,262		
18,032	15,929		
18,032	8,52		
18,032	5,742		
18,032	6,668		
18,032	20,189		
18,032	22,412		
18,032	15,744		
18,032	9,817		
18,032	-0,37		
18,032	-0,741		
18,032	-11,299		
18,032	-8,52		
18,032	-7,779		
18,032	-10,928		
18,032	-5,742		
18,032	-2,408		
18,032	-3,704		
18,032	8,15		
18,032	1,297		
18,032	-6,112		
18,032	-13,336		
18,032	-13,336		
18,032	-11,669		
18,032	-7,965		
18,032	4,631		
18,032	2,037		
18,032	12,04		
18,032	10,743		
18,032	3,704		
18,032	-1,667		
18,032	1,667		
18,032	8,15		
18,032	7,224		
18,032	5,001		
18,032	10,743		
18,032	9,817		
18,032	11,113		
18,032	11,669		
18,032	10,743		
18,032	17,967		
18,032	20,189		
18,032	8,706		
18,032	8,335		
18,032	14,447		
18,032	20,375		
18,032	26,857		
18,032	17,967		
18,032	17,967		
18,032	12,41		
18,032	1,667		
18,032	-7,038		
18,032	-8,706		
18,032	18,152		
18,032	20,375		
18,032	19,634		
18,032	17,411		
18,032	15,929		
18,032	25,005		
18,032	25,376		
18,032	15,929		
18,032	11,854		
18,032	20,93		
18,032	11,854		
18,032	8,15		
18,032	2,964		
18,032	-5,001		
18,032	7,779		
18,032	1,482		
18,032	16,114		
18,032	31,488		
18,032	31,303		
18,032	30,932		
18,032	26,672		
18,032	28,524		
18,032	28,524		
18,032	16,855		
18,032	23,153		
18,032	16,114		
18,032	-3,519		
18,032	5,371		
18,032	20,004		
18,032	22,227		
18,032	16,485		
18,032	13,892		
18,032	1,297		
18,032	17,967		
18,032	10,928		
18,032	3,89		
18,032	7,965		
18,032	4,26		
18,032	3,89		
18,032	6,853		
18,032	7,779		
18,032	6,298		
18,032	12,41		
18,032	22,968		
18,032	23,523		
18,032	31,488		
18,032	32,414		
18,032	37,045		
18,032	32,229		
18,032	13,892		
18,032	14,262		
18,032	10,373		
18,032	-1,482		
18,032	5,186		
18,032	-0,37		
18,032	-6,298		
18,032	-2,593		
18,032	5,742		
18,032	0,37		
18,032	5,742		
18,032	4,26		
18,032	2,223		
18,032	-20,004		
18,032	-14,818		
18,032	-15,374		
18,032	-1,482		
18,032	0,37		
18,032	9,076		
18,032	-3,149		
18,032	1,297		
18,032	-6,853		
18,032	-3,89		
18,032	-12,225		
18,032	-6,112		
18,032	5,742		
18,032	5,742		
18,032	13,336		
18,032	1,297		
18,032	8,15		
18,032	7,038		
18,032	6,483		
18,032	5,742		
18,032	15,744		
18,032	14,447		
18,032	20,56		
18,032	16,3		
18,032	27,413		
18,032	31,303		
18,032	19,448		
18,032	17,226		
18,032	16,855		
18,032	13,336		
18,032	19,819		
18,032	20,56		
18,032	16,114		
18,032	16,855		
18,032	25,005		
18,032	24,635		
18,032	29,636		
18,032	26,487		
18,032	18,152		
18,032	14,262		
18,032	7,594		
18,032	2,223		
18,032	-3,704		
18,032	-7,409		
18,032	-0,185		
18,032	5,371		
18,032	2,593		
18,032	2,964		
18,032	1,852		
18,032	-1,482		
18,032	-13,151		
18,032	-20,004		
18,032	-18,522		
18,032	-13,336		
18,032	-8,52		
18,032	4,816		
18,032	18,337		
18,032	29,265		
18,032	22,042		
18,032	11,113		
18,032	29,636		
18,032	17,226		
18,032	17,596		
18,032	24,635		
18,032	37,415		
18,032	13,336		
18,032	13,336		
18,032	3,334		
18,032	-0,556		
18,032	11,113		
18,032	8,706		
18,032	10,743		
18,032	6,298		
18,032	13,521		
18,032	12,04		
18,032	15,003		
18,032	11,113		
18,032	7,965		
18,032	-5,927		
18,032	-15,559		
18,032	-17,596		
18,032	-18,522		
18,032	-12,04		
18,032	-5,186		
18,032	-6,668		
18,032	-7,038		
18,032	-8,15		
18,032	-20,745		
18,032	-23,709		
18,032	-16,855		
18,032	-13,892		
18,032	15,374		
18,032	18,152		
18,032	18,152		
18,032	11,854		
18,032	5,186		
18,032	12,595		
18,032	9,261		
18,032	-5,927		
18,032	-3,519		
18,032	2,964		
18,032	2,223		
18,032	5,927		
18,032	13,336		
18,032	13,521		
18,032	10,187		
18,032	7,224		
18,032	12,41		
18,032	13,336		
18,032	12,225		
18,032	6,668		
18,032	-10,002		
18,032	-19,263		
18,032	-19,634		
18,032	-17,781		
18,032	-12,966		
18,032	-8,335		
18,032	-2,037		
18,032	-2,778		
18,032	-3,704		
18,032	-3,704		
18,032	7,038		
18,032	5,001		
18,032	-8,52		
18,032	-9,076		
18,032	-7,779		
18,032	-1,667		
18,032	4,816		
18,032	4,26		
18,032	-7,224		
18,032	-1,482		
18,032	2,593		
18,032	-12,41		
18,032	4,816		
18,032	2,037		
18,032	10,002		
18,032	7,224		
18,032	1,482		
18,032	12,78		
18,032	6,853		
18,032	4,816		
18,032	-4,445		
18,032	2,593		
18,032	5,742		
18,032	16,114		
18,032	22,042		
18,032	10,187		
18,032	6,853		
18,032	9,446		
18,032	5,001		
18,032	-2,223		
18,032	-2,223		
18,032	1,111		
18,032	-4,816		
18,032	-16,114		
18,032	5,927		
18,032	13,151		
18,032	9,076		
18,032	-1,111		
18,032	13,151		
18,032	10,928		
18,032	11,669		
18,032	10,928		
18,032	10,187		
18,032	12,78		
18,032	12,966		
18,032	8,15		
18,032	-0,741		
18,032	0,185		
18,032	-0,926		
18,032	-3,704		
18,032	2,593		
18,032	0,185		
18,032	0,185		
18,032	12,225		
18,032	5,742		
18,032	8,52		
18,032	4,631		
18,032	8,335		
18,032	23,338		
18,032	23,523		
18,032	20,93		
18,032	15,374		
18,032	9,632		
18,032	8,15		
18,032	22,227		
18,032	4,075		
18,032	-11,669		
18,032	-16,3		
18,032	-13,892		
18,032	9,446		
18,032	14,077		
18,032	8,15		
18,032	3,149		
18,032	-0,37		
18,032	-10,928		
18,032	6,483		
18,032	13,521		
18,032	11,669		
18,032	0,556		
18,032	-5,001		
18,032	-5,001		
18,032	-13,521		
18,032	-13,892		
18,032	0,741		
18,032	20,745		
18,032	14,447		
18,032	18,708		
18,032	15,744		
18,032	16,855		
18,032	10,373		
18,032	7,038		
18,032	17,226		
18,032	14,262		
18,032	-2,223		
18,032	-7,779		
18,032	-7,409		
18,032	-0,185		
18,032	18,337		
18,032	20,745		
18,032	25,931		
18,032	19,819		
18,032	10,743		
18,032	3,149		
18,032	0,556		
18,032	2,778		
18,032	-0,556		
18,032	-0,741		
18,032	-0,556		
18,032	7,224		
18,032	16,67		
18,032	24,449		
18,032	23,709		
18,032	22,782		
18,032	23,153		
18,032	17,411		
18,032	12,78		
18,032	20,004		
18,032	23,894		
18,032	15,744		
18,032	9,632		
18,032	18,893		
18,032	22,597		
18,032	21,115		
18,032	17,041		
18,032	13,892		
18,032	7,224		
18,032	9,261		
18,032	14,077		
18,032	14,262		
18,032	10,002		
18,032	12,78		
18,032	10,002		
18,032	9,076		
18,032	6,853		
18,032	9,076		
18,032	-2,223		
18,032	-7,594		
18,032	-7,779		
18,032	-3,334		
18,032	-3,334		
18,032	-0,926		
18,032	-0,926		
18,032	10,928		
18,032	19,819		
18,032	17,411		
18,032	11,299		
18,032	4,075		
18,032	11,299		
18,032	10,928		
18,032	7,779		
18,032	9,446		
18,032	10,928		
18,032	12,966		
18,032	13,336		
18,032	1,482		
18,032	-5,371		
18,032	4,075		
18,032	1,667		
18,032	4,816		
18,032	1,482		
18,032	7,224		
18,032	13,336		
18,032	4,26		
18,032	-1,482		
18,032	0,741		
18,032	0,741		
18,032	4,26		
18,032	-7,038		
18,032	0,926		
18,032	-5,186		
18,032	-5,557		
18,032	-1,667		
18,032	-5,927		
18,032	-12,966		
18,032	-11,484		
18,032	-10,002		
18,032	-2,223		
18,032	-5,557		
18,032	-20,375		
18,032	-18,152		
18,032	-12,966		
18,032	-14,262		
18,032	-10,187		
18,032	-7,038		
18,032	0,741		
18,032	-1,482		
18,032	-1,852		
18,032	3,519		
18,032	10,373		
18,032	13,707		
18,032	3,704		
18,032	-8,335		
18,032	-8,335		
18,032	-15,929		
18,032	-3,334		
18,032	-1,667		
18,032	1,482		
18,032	6,853		
18,032	8,891		
18,032	7,224		
18,032	-4,816		
18,032	16,3		
18,032	14,818		
18,032	10,187		
18,032	10,002		
18,032	5,371		
18,032	8,15		
18,032	0,37		
18,032	5,927		
18,032	1,482		
18,032	-2,778		
18,032	-3,519		
18,032	1,852		
18,032	4,445		
18,032	1,111		
18,032	11,854		
18,032	10,187		
18,032	11,299		
18,032	11,854		
18,032	12,595		
18,032	7,594		
18,032	13,892		
18,032	14,818		
18,032	15,744		
18,032	21,856		
18,032	-9,446		
18,032	-17,226		
18,032	-9,446		
18,032	-8,891		
18,032	-5,927		
18,032	-6,298		
18,032	-2,408		
18,032	-2,593		
18,032	1,297		
18,032	9,076		
18,032	10,002		
18,032	9,446		
18,032	12,41		
18,032	11,484		
18,032	14,077		
18,032	16,855		
18,032	14,262		
18,032	14,262		
18,032	11,854		
18,032	-7,224		
18,032	-2,964		
18,032	1,852		
18,032	1,852		
18,032	-1,111		
18,032	5,742		
18,032	14,818		
18,032	19,448		
18,032	19,634		
18,032	11,299		
18,032	7,965		
18,032	4,631		
18,032	4,816		
18,032	8,52		
18,032	2,593		
18,032	4,445		
18,032	11,113		
18,032	-0,556		
18,032	-10,002		
18,032	3,149		
18,032	9,076		
18,032	13,151		
18,032	17,411		
18,032	15,559		
18,032	13,521		
18,032	21,301		
18,032	15,744		
18,032	0,556		
18,032	1,667		
18,032	11,299		
18,032	11,299		
18,032	15,188		
18,032	14,447		
18,032	17,226		
18,032	24,264		
18,032	8,52		
18,032	-3,89		
18,032	-8,706		
18,032	-4,631		
18,032	-3,149		
18,032	-5,927		
18,032	-6,112		
18,032	-5,927		
18,032	-1,667		
18,032	-9,076		
18,032	-8,52		
18,032	-5,742		
18,032	-6,483		
18,032	-3,334		
18,032	-9,261		
18,032	-13,151		
18,032	-2,223		
18,032	-8,335		
18,032	-11,854		
18,032	-6,668		
18,032	-13,892		
18,032	-5,186		
18,032	-5,186		
18,032	-12,966		
18,032	-15,188		
18,032	-0,926		
18,032	12,225		
18,032	9,076		
18,032	16,3		
18,032	17,041		
18,032	15,744		
18,032	20,93		
18,032	16,855		
18,032	8,15		
18,032	19,819		
18,032	23,894		
18,032	16,855		
18,032	8,891		
18,032	9,261		
18,032	16,855		
18,032	17,411		
18,032	9,817		
18,032	4,631		
18,032	6,298		
18,032	10,002		
18,032	-6,298		
18,032	-7,594		
18,032	-10,187		
18,032	-7,224		
18,032	-9,632		
18,032	-9,632		
18,032	-3,704		
18,032	12,225		
18,032	20,004		
18,032	14,447		
18,032	5,186		
18,032	-6,853		
18,032	-8,706		
18,032	-6,853		
18,032	6,668		
18,032	10,558		
18,032	21,301		
18,032	18,893		
18,032	20,189		
18,032	25,561		
18,032	13,892		
18,032	17,411		
18,032	22,042		
18,032	15,559		
18,032	9,632		
18,032	13,151		
18,032	18,708		
18,032	14,633		
18,032	17,781		
18,032	21,856		
18,032	19,634		
18,032	17,226		
18,032	17,967		
18,032	19,634		
18,032	16,3		
18,032	9,261		
18,032	6,668		
18,032	0		
18,032	-4,26		
18,032	0,741		
18,032	-5,371		
18,032	-3,149		
18,032	-6,298		
18,032	-5,371		
18,032	-15,188		
18,032	-6,853		
18,032	18,708		
18,032	10,002		
18,032	18,337		
18,032	17,411		
18,032	22,597		
18,032	16,3		
18,032	14,633		
18,032	1,297		
18,032	2,037		
18,032	4,631		
18,032	12,225		
18,032	21,856		
18,032	23,709		
18,032	10,187		
18,032	10,187		
18,032	1,111		
18,032	-6,668		
18,032	-4,816		
18,032	-5,557		
18,032	-7,224		
18,032	4,631		
18,032	-0,741		
18,032	-13,336		
18,032	-11,113		
18,032	6,853		
18,032	20,375		
18,032	9,076		
18,032	5,557		
18,032	15,003		
18,032	24,264		
18,032	20,375		
18,032	15,374		
18,032	11,113		
18,032	11,113		
18,032	10,187		
18,032	6,853		
18,032	11,113		
18,032	4,26		
18,032	-7,409		
18,032	-7,409		
18,032	-1,667		
18,032	7,038		
18,032	15,188		
18,032	17,781		
18,032	18,893		
18,032	13,521		
18,032	5,001		
18,032	14,262		
18,032	7,965		
18,032	8,335		
18,032	8,706		
18,032	2,593		
18,032	-4,816		
18,032	-11,669		
18,032	-10,187		
18,032	0,556		
18,032	12,595		
18,032	8,891		
18,032	5,186		
18,032	-2,223		
18,032	-14,447		
18,032	-7,594		
18,032	-12,78		
18,032	-12,78		
18,032	-17,041		
18,032	-12,595		
18,032	2,037		
18,032	3,149		
18,032	3,334		
18,032	3,334		
18,032	5,001		
18,032	-1,482		
18,032	1,852		
18,032	11,299		
18,032	12,595		
18,032	12,41		
18,032	15,003		
18,032	17,596		
18,032	22,227		
18,032	15,929		
18,032	10,743		
18,032	18,337		
18,032	16,67		
18,032	15,929		
18,032	6,668		
18,032	-1,111		
18,032	3,334		
18,032	17,041		
18,032	17,041		
18,032	4,26		
18,032	-3,89		
18,032	-5,742		
18,032	-7,594		
18,032	-14,262		
18,032	-19,263		
18,032	-19,263		
18,032	-8,706		
18,032	7,224		
18,032	17,596		
18,032	13,892		
18,032	16,3		
18,032	17,041		
18,032	14,262		
18,032	-0,741		
18,032	-13,151		
18,032	-0,741		
18,032	-7,965		
18,032	-12,04		
18,032	-5,927		
18,032	-4,445		
18,032	-4,816		
18,032	-5,371		
18,032	0,926		
18,032	12,595		
18,032	18,337		
18,032	26,487		
18,032	23,709		
18,032	20,004		
18,032	21,486		
18,032	13,707		
18,032	16,114		
18,032	23,709		
18,032	17,967		
18,032	21,115		
18,032	17,226		
18,032	20,745		
18,032	18,522		
18,032	15,003		
18,032	-2,037		
18,032	3,149		
18,032	17,226		
18,032	14,262		
18,032	4,816		
18,032	-0,37		
18,032	2,778		
18,032	7,594		
18,032	5,557		
18,032	-2,223		
18,032	1,482		
18,032	4,075		
18,032	5,927		
18,032	2,037		
18,032	3,519		
18,032	11,854		
18,032	17,411		
18,032	13,151		
18,032	12,595		
18,032	7,409		
18,032	4,075		
18,032	8,52		
18,032	15,744		
18,032	15,374		
18,032	10,002		
18,032	-2,408		
18,032	-6,668		
18,032	-7,965		
18,032	-4,816		
18,032	4,075		
18,032	-10,743		
18,032	-4,631		
18,032	3,149		
18,032	5,186		
18,032	7,779		
18,032	14,818		
18,032	16,485		
18,032	3,149		
18,032	-7,224		
18,032	-1,852		
18,032	7,779		
18,032	13,151		
18,032	8,706		
18,032	2,593		
18,032	7,038		
18,032	5,186		
18,032	1,482		
18,032	3,334		
18,032	-1,297		
18,032	-0,926		
18,032	-4,445		
18,032	-8,15		
18,032	2,778		
18,032	14,818		
18,032	9,817		
18,032	2,964		
18,032	5,186		
18,032	1,482		
18,032	0,185		
18,032	0,741		
18,032	-2,408		
18,032	15,003		
18,032	10,558		
18,032	17,041		
18,032	6,483		
18,032	7,038		
18,032	0,37		
18,032	2,964		
18,032	6,668		
18,032	8,706		
18,032	4,445		
18,032	4,445		
18,032	17,781		
18,032	25,746		
18,032	20,375		
18,032	-0,37		
18,032	6,483		
18,032	13,707		
18,032	13,892		
18,032	21,671		
18,032	7,409		
18,032	0,37		
18,032	-4,445		
18,032	-17,596		
18,032	-14,633		
18,032	-14,077		
18,032	-13,892		
18,032	-10,928		
18,032	-16,67		
18,032	-17,781		
18,032	0,926		
18,032	10,373		
18,032	13,336		
18,032	4,445		
18,032	2,037		
18,032	10,928		
18,032	14,818		
18,032	8,52		
18,032	8,52		
18,032	2,408		
18,032	18,893		
18,032	8,706		
18,032	7,965		
18,032	17,411		
18,032	13,707		
18,032	20,56		
18,032	27,784		
18,032	20,375		
18,032	12,78		
18,032	2,408		
18,032	1,111		
18,032	14,262		
18,032	-9,076		
18,032	-7,965		
18,032	-9,817		
18,032	-21,486		
18,032	-19,448		
18,032	-7,779		
18,032	-5,371		
18,032	-9,076		
18,032	-1,667		
18,032	-1,297		
18,032	2,223		
18,032	-4,26		
18,032	1,667		
18,032	1,667		
18,032	24,635		
18,032	22,227		
18,032	18,337		
18,032	18,337		
18,032	17,596		
18,032	10,558		
18,032	10,558		
18,032	11,299		
18,032	7,224		
18,032	7,594		
18,032	0,185		
18,032	3,149		
18,032	12,04		
18,032	5,742		
18,032	-2,778		
18,032	6,112		
18,032	3,334		
18,032	-4,816		
18,032	2,408		
18,032	9,261		
18,032	7,409		
18,032	7,779		
18,032	6,668		
18,032	9,261		
18,032	7,965		
18,032	-3,89		
18,032	-10,558		
18,032	-4,075		
18,032	-6,668		
18,032	-13,707		
18,032	-3,519		
18,032	14,077		
18,032	7,409		
18,032	1,297		
18,032	7,594		
18,032	11,669		
18,032	7,594		
18,032	13,151		
18,032	13,151		
18,032	14,818		
18,032	5,186		
18,032	5,371		
18,032	12,78		
18,032	9,446		
18,032	3,149		
18,032	2,778		
18,032	-3,89		
18,032	5,001		
18,032	10,558		
18,032	14,447		
18,032	15,744		
18,032	15,744		
18,032	2,408		
18,032	-2,778		
18,032	-1,852		
18,032	2,223		
18,032	1,111		
18,032	-6,668		
18,032	-3,519		
18,032	12,04		
18,032	22,227		
18,032	22,227		
18,032	22,227		
18,032	6,853		
18,032	4,631		
18,032	3,704		
18,032	12,595		
18,032	8,706		
18,032	11,113		
18,032	4,631		
18,032	-3,89		
18,032	2,778		
18,032	12,78		
18,032	13,521		
18,032	6,112		
18,032	11,113		
18,032	-2,037		
18,032	-16,855		
18,032	-16,855		
18,032	-14,818		
18,032	-9,632		
18,032	-2,223		
18,032	15,374		
18,032	12,595		
18,032	4,445		
18,032	-5,557		
18,032	4,816		
18,032	5,186		
18,032	12,225		
18,032	22,412		
18,032	15,374		
18,032	9,446		
18,032	20,56		
18,032	15,374		
18,032	6,483		
18,032	7,224		
18,032	15,744		
18,032	11,299		
18,032	15,003		
18,032	12,595		
18,032	9,446		
18,032	19,263		
18,032	31,858		
18,032	32,599		
18,032	17,596		
18,032	24,264		
18,032	9,076		
18,032	9,076		
18,032	7,224		
18,032	4,075		
18,032	-6,483		
18,032	-11,669		
18,032	-15,559		
18,032	-6,112		
18,032	6,853		
18,032	11,669		
18,032	2,223		
18,032	-10,002		
18,032	-12,78		
18,032	-6,112		
18,032	-2,408		
18,032	10,743		
18,032	19,448		
18,032	23,894		
18,032	19,634		
18,032	12,78		
18,032	12,78		
18,032	14,633		
18,032	16,114		
18,032	9,817		
18,032	2,964		
18,032	6,853		
18,032	1,111		
18,032	-1,111		
18,032	-4,26		
18,032	-11,299		
18,032	-11,299		
18,032	-5,186		
18,032	-9,076		
18,032	-14,447		
18,032	-13,151		
18,032	-2,223		
18,032	-1,482		
18,032	-5,927		
18,032	-0,37		
18,032	16,3		
18,032	16,114		
18,032	16,3		
18,032	10,002		
18,032	10,187		
18,032	10,558		
18,032	4,075		
18,032	4,075		
18,032	14,262		
18,032	15,188		
18,032	15,929		
18,032	8,335		
18,032	-5,557		
18,032	-11,113		
18,032	0,37		
18,032	6,483		
18,032	2,223		
18,032	11,669		
18,032	9,632		
18,032	9,632		
18,032	13,707		
18,032	10,928		
18,032	3,89		
18,032	-17,596		
18,032	-16,67		
18,032	7,779		
18,032	5,557		
18,032	16,114		
18,032	22,227		
18,032	16,485		
18,032	12,225		
18,032	14,447		
18,032	12,966		
18,032	3,149		
18,032	5,186		
18,032	4,26		
18,032	-10,373		
18,032	-5,557		
18,032	-7,965		
18,032	-11,669		
18,032	-2,964		
18,032	-4,075		
18,032	-0,556		
18,032	-14,633		
18,032	-13,892		
18,032	6,668		
18,032	-8,335		
18,032	-8,335		
18,032	-1,482		
18,032	-2,037		
18,032	-6,668		
18,032	-7,038		
18,032	-1,852		
18,032	-2,223		
18,032	5,186		
18,032	-1,852		
18,032	-0,926		
18,032	-8,335		
18,032	-10,373		
18,032	-9,632		
18,032	-13,707		
18,032	-10,928		
18,032	-5,742		
18,032	-9,632		
18,032	-1,482		
18,032	9,076		
18,032	-1,852		
18,032	-8,891		
18,032	6,298		
18,032	-1,667		
18,032	2,408		
18,032	10,743		
18,032	15,003		
18,032	13,521		
18,032	4,445		
18,032	8,52		
18,032	10,373		
18,032	4,26		
18,032	12,04		
18,032	15,188		
18,032	22,412		
18,032	20,745		
18,032	11,484		
18,032	17,411		
18,032	15,559		
18,032	10,002		
18,032	7,224		
18,032	11,854		
18,032	10,002		
18,032	9,632		
18,032	16,67		
18,032	10,187		
18,032	5,557		
18,032	14,077		
18,032	18,152		
18,032	12,04		
18,032	5,371		
18,032	13,151		
18,032	13,151		
18,032	16,114		
18,032	11,113		
18,032	5,557		
18,032	8,706		
18,032	10,743		
18,032	7,224		
18,032	7,594		
18,032	16,855		
18,032	15,559		
18,032	4,26		
18,032	1,111		
18,032	2,037		
18,032	10,002		
18,032	10,928		
18,032	28,71		
18,032	23,338		
18,032	17,411		
18,032	13,892		
18,032	11,669		
18,032	3,704		
18,032	-9,632		
18,032	-12,78		
18,032	-8,52		
18,032	-12,225		
18,032	-5,557		
18,032	-0,37		
18,032	-0,37		
18,032	0		
18,032	7,038		
18,032	8,15		
18,032	6,483		
18,032	4,816		
18,032	1,482		
18,032	4,816		
18,032	-1,852		
18,032	-5,001		
18,032	-11,299		
18,032	-7,409		
18,032	6,483		
18,032	10,928		
18,032	7,038		
18,032	17,226		
18,032	8,52		
18,032	12,595		
18,032	12,225		
18,032	15,744		
18,032	19,819		
18,032	20,745		
18,032	18,337		
18,032	13,707		
18,032	7,779		
18,032	9,446		
18,032	4,26		
18,032	4,26		
18,032	5,371		
18,032	8,335		
18,032	2,778		
18,032	4,445		
18,032	6,112		
18,032	3,149		
18,032	3,89		
18,032	3,149		
18,032	-4,26		
18,032	5,557		
18,032	6,483		
18,032	4,445		
18,032	-10,743		
18,032	-8,891		
18,032	-3,149		
18,032	4,631		
18,032	9,817		
18,032	5,742		
18,032	2,964		
18,032	10,187		
18,032	-18,708		
18,032	-6,483		
18,032	7,594		
18,032	4,445		
18,032	1,482		
18,032	1,852		
18,032	6,853		
18,032	3,334		
18,032	-3,704		
18,032	0,926		
18,032	6,668		
18,032	12,78		
18,032	12,595		
18,032	7,038		
18,032	3,89		
18,032	-7,224		
18,032	-0,556		
18,032	3,89		
18,032	10,002		
18,032	18,893		
18,032	19,634		
18,032	14,447		
18,032	16,855		
18,032	19,263		
18,032	10,558		
18,032	12,04		
18,032	19,448		
18,032	14,262		
18,032	10,558		
18,032	-7,594		
18,032	-17,411		
18,032	-10,187		
18,032	-5,927		
18,032	0,926		
18,032	2,223		
18,032	2,408		
18,032	-3,149		
18,032	-2,037		
18,032	3,704		
18,032	7,409		
18,032	8,891		
18,032	15,003		
18,032	19,819		
18,032	17,411		
18,032	7,779		
18,032	16,3		
18,032	21,671		
18,032	18,522		
18,032	16,67		
18,032	14,818		
18,032	5,927		
18,032	0,741		
18,032	-7,038		
18,032	-8,891		
18,032	-7,594		
18,032	-6,298		
18,032	-6,668		
18,032	-11,299		
18,032	-4,26		
18,032	-8,15		
18,032	3,519		
18,032	3,519		
18,032	7,594		
18,032	-2,778		
18,032	6,853		
18,032	8,15		
18,032	10,187		
18,032	11,484		
18,032	16,485		
18,032	14,818		
18,032	-3,89		
18,032	-13,151		
18,032	-0,741		
18,032	8,335		
18,032	13,892		
18,032	15,374		
18,032	6,668		
18,032	0,185		
18,032	-5,186		
18,032	-9,076		
18,032	-0,37		
18,032	-12,41		
18,032	-7,224		
18,032	0		
18,032	-5,186		
18,032	-9,261		
18,032	-15,374		
18,032	-16,114		
18,032	-16,114		
18,032	-9,261		
18,032	-16,855		
18,032	-15,744		
18,032	-13,707		
18,032	-0,556		
18,032	3,149		
18,032	6,112		
18,032	11,113		
18,032	13,151		
18,032	5,742		
18,032	0,185		
18,032	8,15		
18,032	8,891		
18,032	17,596		
18,032	3,334		
18,032	5,186		
18,032	2,223		
18,032	1,111		
18,032	9,446		
18,032	18,893		
18,032	1,297		
18,032	2,593		
18,032	2,223		
18,032	3,519		
18,032	5,742		
18,032	5,186		
18,032	10,928		
18,032	19,263		
18,032	19,448		
18,032	3,704		
18,032	-1,482		
18,032	0,185		
18,032	-7,038		
18,032	-9,446		
18,032	-4,631		
18,032	-12,41		
18,032	-1,482		
18,032	7,779		
18,032	9,076		
18,032	12,595		
18,032	11,113		
18,032	4,631		
18,032	-10,002		
18,032	-19,263		
18,032	-11,299		
18,032	-17,226		
18,032	-10,187		
18,032	-13,707		
18,032	-11,484		
18,032	7,594		
18,032	7,038		
18,032	1,482		
18,032	-5,001		
18,032	-14,262		
18,032	-17,967		
18,032	-17,967		
18,032	-22,412		
18,032	-6,483		
18,032	13,521		
18,032	10,558		
18,032	17,226		
18,032	11,484		
18,032	5,186		
18,032	12,04		
18,032	0,926		
18,032	-7,594		
18,032	-9,446		
18,032	3,519		
18,032	6,853		
18,032	11,669		
18,032	11,854		
18,032	7,409		
18,032	-2,964		
18,032	3,704		
18,032	8,891		
18,032	1,852		
18,032	-14,818		
18,032	-10,373		
18,032	-10,373		
18,032	-19,263		
18,032	-4,26		
18,032	6,853		
18,032	8,335		
18,032	13,151		
18,032	2,593		
18,032	-6,483		
18,032	-1,667		
18,032	-3,519		
18,032	-19,634		
18,032	-23,153		
18,032	-17,411		
18,032	-19,819		
18,032	-6,483		
18,032	-13,707		
18,032	-10,558		
18,032	3,89		
18,032	18,152		
18,032	16,3		
18,032	5,186		
18,032	4,816		
18,032	9,446		
18,032	1,111		
18,032	9,446		
18,032	7,965		
18,032	3,334		
18,032	-7,224		
18,032	0		
18,032	1,482		
18,032	-2,223		
18,032	-16,114		
18,032	-19,078		
18,032	-19,819		
18,032	-20,745		
18,032	-19,448		
18,032	-8,891		
18,032	-3,519		
18,032	-2,593		
18,032	-1,297		
18,032	-8,15		
18,032	-5,742		
18,032	3,704		
18,032	-0,741		
18,032	-4,26		
18,032	-12,966		
18,032	-14,447		
18,032	-12,41		
18,032	-14,077		
18,032	6,298		
18,032	0		
18,032	-4,631		
18,032	3,334		
18,032	0,185		
18,032	-10,928		
18,032	-13,151		
18,032	-21,301		
18,032	-20,004		
18,032	-12,78		
18,032	-12,595		
18,032	-11,484		
18,032	-6,853		
18,032	-8,891		
18,032	-10,373		
18,032	-11,669		
18,032	-8,891		
18,032	7,779		
18,032	4,26		
